Coursera User IDs,
ni-001,friendsmoneybytes-002
220454,220829
220503,220841
220694,220906
220762,220926
220781,221070
220840,221433
220841,221576
221028,221621
221253,221773
221366,221947
221480,222088
221531,222138
221689,222139
221968,222169
221979,222182
222138,222224
222275,222237
222318,222389
222446,222446
222525,222525
222589,222575
222677,222714
222727,222738
223086,223026
223515,223053
223584,223086
223666,223109
223998,223135
224380,223223
224645,223326
224720,223553
224754,223562
224806,223565
224960,223722
225106,223760
225144,223763
225374,224570
225385,224623
225389,224754
225418,225041
225575,225087
225720,225106
225821,225141
226045,225166
226056,225270
226109,225374
226153,225389
226217,225422
226228,225475
226267,225486
226432,225810
226440,225821
226446,226003
226461,226050
226570,226056
226697,226149
226731,226217
226806,226293
226838,226353
226896,226427
226900,226477
227062,226650
227103,226892
227247,226972
227287,227247
227383,227281
227458,227401
227593,227419
227630,227448
227683,227462
227715,227478
227981,227574
228101,227800
228142,227969
228151,228006
228206,228016
228234,228101
228327,228122
228389,228142
228431,228206
228607,228401
228657,228419
228671,228431
228841,228676
228871,228771
229020,228841
229497,228982
229562,229020
229602,229098
229885,229195
229923,229268
230020,229351
230085,229420
230250,229457
230532,229609
230608,229685
230676,229860
230893,230028
230947,230189
230955,230197
230970,230250
231023,230418
231031,230676
231355,230893
231371,230955
231462,230970
231497,231085
231531,231314
231924,231318
231944,231462
231965,231553
231985,231583
232031,231713
232137,231924
232225,231944
232307,231965
232346,232088
232485,232485
232502,232548
232554,232684
232602,232738
232684,232768
232768,232790
232860,232812
233120,232824
233126,232872
233279,233030
233576,233080
233600,233092
233739,233120
233810,233126
233855,233279
234043,233282
234229,233574
234283,233599
234334,233633
234489,233752
234548,233969
234555,233991
234639,234562
234739,234891
234879,234945
234920,235046
234954,235089
235118,235101
235190,235118
235241,235122
235257,235324
235381,235442
235509,235546
235546,235579
235793,235901
235806,235927
235901,235984
235935,236075
236070,236422
236075,236785
236694,236931
236845,236939
236942,237052
237030,237111
237111,237191
237473,237245
237484,237360
237521,237390
237606,237499
237635,237508
237927,237521
238052,237527
238054,237555
238271,237707
238659,237762
238756,237885
238828,238000
238924,238020
239076,238052
239472,238073
239520,238128
239538,238515
239652,238555
239740,238659
239867,238672
239878,238828
239885,238918
240246,238924
240708,238966
240719,238984
240729,239101
240829,239472
241256,239520
241325,239593
241549,239652
241552,239878
241588,239885
241638,239997
241697,240251
241705,240378
241833,240407
241837,240431
242056,240557
242077,240708
242189,240729
242227,240993
242283,241108
242374,241195
242454,241549
242611,241552
242876,241585
242900,241742
243028,241829
243169,241833
243184,241877
243236,241966
243264,242056
243333,242077
243391,242198
243444,242314
243468,242389
243503,242445
243541,242467
243584,242731
243720,242876
243846,242924
243882,243333
243889,243398
244103,243421
244167,243481
244247,243495
244297,243541
244389,243584
244434,243882
244442,244031
244523,244066
244832,244197
244853,244221
244969,244247
245370,244337
245444,244389
245530,244539
245622,244562
245623,244566
245760,244771
245944,244802
246124,244832
246424,244847
246457,244853
246525,244920
246589,245233
246647,245370
247153,245649
247411,245702
247840,245850
248051,245896
248397,245916
248875,245944
249475,246027
250159,246028
250237,246139
250264,246190
250274,246197
250317,246305
250687,246328
250690,246525
250779,247025
250843,247178
250979,247342
251029,247911
251289,248002
251636,249177
251690,249209
251992,249252
253156,249315
253741,250007
253842,250047
253996,250408
254095,250480
255047,250779
255095,250876
255138,250982
255438,251029
255538,251650
255571,251725
256267,251979
256412,251986
256484,252667
256619,253097
256654,253138
256684,253520
256721,253996
256860,254044
257243,254520
257434,254697
257462,255047
257871,255095
257938,255252
258325,255320
258891,255703
259264,256175
260211,256412
260233,257319
260322,257590
260379,257871
260380,258072
260819,258330
260922,258524
261071,258600
261882,258819
262274,258891
262893,259041
263057,259599
263186,259619
263517,260036
263537,260173
263622,260244
263760,260284
264060,260299
264134,260624
264208,260902
264542,260922
264568,260950
264850,261095
264904,261856
264987,261882
265238,261923
265478,262102
265511,262348
265702,262635
266284,262825
266327,262864
266499,262893
266710,262912
267091,263057
267591,264003
267632,264208
267714,265191
267771,265226
268965,265628
269275,265736
269278,265874
269359,265944
269413,266472
269547,266592
269559,266781
269682,266832
269902,267091
269963,267439
270111,267539
270143,267564
270358,267591
270481,267631
270925,268001
270981,268059
271043,268455
271063,268491
271139,268508
271165,268560
271168,268649
271472,268812
271596,268849
271641,269074
272414,269128
272549,269255
272732,269275
272761,269408
272792,269525
272951,269611
273069,269828
273289,270192
273744,270358
274168,270381
274188,270384
274448,270397
274602,270623
274639,270667
274754,270778
274781,270839
274823,270851
274942,270915
275215,270997
275604,271128
276083,271233
276171,271472
276402,271635
276759,271925
276982,272212
277142,272467
277263,272549
277303,272690
277399,273289
277571,273515
277796,274448
277810,274865
277898,275017
278109,275033
278227,275548
278276,275613
278437,275657
278819,275721
278889,275788
278923,276085
279344,276171
279517,276402
279521,276476
279683,276879
279726,277165
280048,277263
280296,277284
280448,277399
280900,277908
281114,278227
281160,278276
281211,278700
281276,278889
281484,278923
281584,279293
281600,279562
281648,279583
281695,279640
281735,279683
281760,279817
281839,280006
281903,280048
282045,280165
282182,280288
282194,280432
282300,280522
282414,280539
282492,280698
282566,281014
282580,281050
282626,281211
282890,281584
283330,281587
283350,281648
283444,281793
283457,282066
283913,282390
283948,282492
283960,282537
284038,282551
284170,282626
284584,282714
284855,282764
284988,282899
284991,283171
285075,283320
285080,283563
285087,283719
285137,283813
285964,284170
286150,284198
286194,284247
286226,284518
286348,284582
286673,284584
286705,284613
286781,284624
287451,284855
287584,285071
287727,285098
288011,285237
288289,285340
288353,285530
288453,285733
288638,285829
288776,285952
288836,285964
288904,286115
289176,286541
289376,286745
289440,286903
289442,286909
289462,287337
289583,287391
289804,287548
289966,287727
289986,287852
290002,287933
290394,288011
290402,288234
290561,288242
290825,288297
290888,288432
290896,288453
290969,288724
291225,288886
291311,289176
291467,289388
291604,289440
291956,289583
292124,290534
292351,291309
292663,291604
292771,291640
292920,291682
292929,291768
292932,291874
293219,291921
293542,292067
293771,292110
293823,292124
293905,292171
293910,292264
294090,292663
294560,292670
294779,292898
294784,292920
294958,293126
295026,293403
295104,293464
295250,293542
295538,293762
295974,293793
296175,294240
296309,294336
296474,294591
296485,294753
296652,295195
296944,295199
297020,295283
297290,295360
297499,295615
297518,295628
297717,295631
298085,295683
298494,295688
298719,295721
298810,296361
298894,296459
298903,296599
299025,296609
299028,296962
299101,297053
299297,297437
299419,297592
299817,297918
299899,298085
299928,298422
300001,298673
300065,299025
300191,299028
300267,299154
300347,299228
300495,299295
300557,299359
300903,299389
300947,299395
301030,299826
301134,299834
301379,299899
301444,299928
301470,299952
301485,300289
301629,300533
301686,300649
301714,300732
301737,300865
302246,300898
302268,300959
302294,301052
302658,301110
302661,301134
302873,301176
303102,301485
303194,301504
303441,301558
303610,301721
303944,301891
304126,302214
304669,302225
304671,302658
304809,302731
304861,302816
305077,302826
305090,302900
305333,303000
305339,303175
305375,303277
305526,303460
305810,303610
305994,303687
306161,303813
306400,303893
306551,303944
306607,304126
306972,304145
306985,304511
307259,304838
307360,305118
307628,305320
307649,305339
307761,305687
307895,305714
308126,305765
308406,306012
308593,306029
308710,306206
308733,306255
308963,306289
309060,306551
309118,306694
309883,306932
309930,307452
310020,307627
310083,307761
310198,307853
310373,307928
310387,308087
310477,308103
310815,308108
310826,308192
311090,308254
311158,308455
311222,308467
311246,308569
311346,308593
311563,308710
311632,308733
312028,308855
312096,308949
312592,309164
312935,309181
313025,309422
313282,309930
313366,310230
313814,310415
314015,310533
314024,310783
314093,310929
314183,311009
315035,311024
315164,311084
315191,311135
315558,311176
315664,311222
315805,311281
316150,311659
316196,312096
316382,312157
316646,312325
317132,312566
317523,312825
317683,312935
318546,313039
318809,313059
318855,313080
318982,313237
319340,313282
319502,313372
319830,313686
320095,313830
320104,313938
320201,314567
320238,315098
320299,315155
320594,315398
320901,315533
321108,315700
321238,315717
321441,316000
321519,316281
321551,316382
321680,316645
321985,316976
322242,316993
322341,317088
322591,317097
322777,317238
322828,317403
323194,317523
323220,317595
323769,317683
323847,317794
323897,317805
324088,317823
324460,317950
324711,318030
324804,318260
324859,318321
325086,318362
325266,318494
325276,318528
325482,318591
325779,318602
325902,319185
326008,319844
326314,320104
326609,320272
327146,320570
327225,320675
327943,320708
327947,320808
328066,320845
328071,321017
328089,321164
328093,321583
328127,321610
328130,322207
328225,322597
328332,322624
328434,323035
328533,323213
329181,323220
329198,323295
329483,323306
329571,323570
329610,323671
329676,323897
329910,323935
329915,323965
330052,324103
330092,324462
330219,324660
330327,324711
330686,324859
330705,325098
331013,325264
331184,325482
331229,325787
331577,325800
332006,325942
332018,326008
332085,326121
332348,326133
332528,326413
332783,326619
332988,326640
333156,326862
333508,327016
333860,327030
333905,327225
334071,327342
334327,327436
334772,327947
334833,328073
335036,328434
335340,329388
335378,329408
335748,329440
336024,329557
336178,329671
336247,329912
336477,329915
336724,330021
336762,330085
337050,330092
337481,330187
337619,330219
337935,330414
337988,330892
338266,330897
338349,331101
338375,331761
338518,332005
338778,332006
338963,332149
339682,332451
340235,332516
340266,332759
340477,332776
340518,332894
340623,333150
340667,333203
340736,333737
340739,334764
341210,334833
341461,335074
341681,335091
341838,335105
341864,335295
342100,335378
342113,335527
342176,335672
342327,335781
342428,336024
342636,336336
343093,336480
343352,336724
343681,336762
343743,337050
343992,337183
344048,337247
344129,337342
344178,337543
344180,337935
344224,338095
345187,338133
345321,338270
345333,338375
345522,338510
345701,338735
345716,338852
345960,338948
346092,339084
346366,339368
346682,339648
346720,339674
346829,339723
346881,339793
346886,340241
346956,340477
347030,340534
347282,340540
347300,340685
347524,340733
347947,340838
347950,340904
347972,341565
348405,341582
348518,341734
348848,341853
348992,342113
349027,342344
349105,342434
349826,342855
350036,343051
350052,343093
350497,343200
350558,343645
350568,343681
350911,343862
350929,343889
350999,344005
351132,344180
351172,344208
351221,344382
351360,345077
351947,345143
352074,345489
352159,345522
352812,345565
352855,345686
353222,345716
353235,345857
353467,346154
353564,346160
353766,346366
353943,346515
354176,346740
354550,346956
354637,347014
355212,347026
355495,347282
355573,347472
355591,347482
356165,347699
356270,347713
356402,347888
356752,348026
356859,348071
357165,348172
357310,348413
357541,348422
357905,348477
358126,348625
358175,348848
358758,348867
358868,349027
358975,349040
359039,349603
359773,349610
359798,349765
360070,350009
360186,350010
360298,350052
360696,350565
360854,350895
361140,351202
361371,351542
361480,351552
361893,351579
361959,351625
362068,351651
362374,351823
362393,351856
362465,351948
362641,352163
362763,352261
362809,352326
363304,352601
363430,352609
363562,352625
363637,352778
363650,352812
363815,352882
363921,352929
363925,353007
364117,353268
364975,353464
365047,353564
365100,353840
365235,353885
366272,354072
366484,355145
366592,355212
366925,355250
367441,355536
367639,355896
368147,355902
368618,356166
369696,356351
370096,356997
